customer_id,recency,frequency,monetary,ticket_count,churn_next_60d,R_score,F_score,M_score,RFM_Score,segment_name
CUST01486,109,1,770.52,0.0,1,2,1,1,211,Low Value Customers
CUST01487,293,5,2548.9700000000003,2.0,1,1,3,2,132,Loyal Customers
CUST01488,94,6,2851.24,2.0,1,2,4,3,243,Loyal Customers
CUST01489,25,6,6069.19,1.0,0,3,4,4,344,Loyal Customers
CUST01490,183,7,5285.2,2.0,1,1,4,4,144,Loyal Customers
CUST01491,53,5,5704.9,2.0,0,3,3,4,334,Loyal Customers
CUST01492,9,5,5850.42,3.0,0,4,3,4,434,Loyal Customers
CUST01493,43,3,2016.38,0.0,0,3,2,2,322,Potential Loyalists
CUST01494,326,4,1888.54,1.0,1,1,3,2,132,Dormant Customers
CUST01495,38,7,4320.469999999999,1.0,0,3,4,4,344,Loyal Customers
CUST01496,16,2,1574.18,0.0,0,4,2,2,422,Low Value Customers
CUST01497,20,6,3879.41,1.0,0,4,4,3,443,Loyal Customers
CUST01498,31,8,5154.349999999999,1.0,0,3,4,4,344,Loyal Customers
CUST01499,194,5,4317.6,0.0,1,1,3,4,134,Loyal Customers
CUST01500,23,6,4081.71,0.0,0,4,4,3,443,Loyal Customers
CUST01501,127,2,646.4300000000001,2.0,1,2,2,1,221,Dormant Customers
CUST01502,58,3,1698.54,1.0,0,2,2,2,222,Low Value Customers
CUST01503,151,4,2509.01,1.0,1,2,3,2,232,Dormant Customers
CUST01504,213,3,1436.96,2.0,1,1,2,2,122,Dormant Customers
CUST01505,58,2,1100.77,0.0,0,2,2,1,221,Low Value Customers
CUST01506,201,4,2676.48,2.0,1,1,3,3,133,Dormant Customers
CUST01507,186,5,4142.6,2.0,1,1,3,3,133,Loyal Customers
CUST01508,26,2,1347.03,0.0,0,3,2,1,321,Low Value Customers
CUST01509,40,5,2921.37,2.0,0,3,3,3,333,Loyal Customers
CUST01510,193,2,1667.1,0.0,1,1,2,2,122,Dormant Customers
CUST01511,53,5,4446.95,2.0,0,3,3,4,334,Loyal Customers
CUST01512,7,9,7963.07,2.0,0,4,4,4,444,Loyal Customers
CUST01513,192,1,1062.28,0.0,1,1,1,1,111,Dormant Customers
CUST01514,5,4,1891.2,0.0,0,4,3,2,432,Low Value Customers
CUST01515,38,7,5880.29,0.0,0,3,4,4,344,Loyal Customers
CUST01516,233,1,421.68,1.0,1,1,1,1,111,Dormant Customers
CUST01517,148,4,1921.46,2.0,1,2,3,2,232,Dormant Customers
CUST01518,546,1,569.86,0.0,1,1,1,1,111,Dormant Customers
CUST01519,39,6,5143.28,0.0,0,3,4,4,344,Loyal Customers
CUST01520,17,2,921.8499999999999,0.0,0,4,2,1,421,Low Value Customers
CUST01521,14,3,1626.35,0.0,0,4,2,2,422,Low Value Customers
CUST01522,129,1,882.29,0.0,1,2,1,1,211,Dormant Customers
CUST01523,35,6,4534.55,1.0,0,3,4,4,344,Loyal Customers
CUST01524,34,2,2947.84,1.0,0,3,2,3,323,Potential Loyalists
CUST01525,11,5,2503.9199999999996,0.0,0,4,3,2,432,Loyal Customers
CUST01526,20,5,4209.43,2.0,0,4,3,3,433,Loyal Customers
CUST01527,387,3,2802.84,0.0,1,1,2,3,123,Dormant Customers
CUST01528,166,1,424.84,1.0,1,2,1,1,211,Dormant Customers
CUST01529,255,1,1455.91,0.0,1,1,1,2,112,Dormant Customers
CUST01530,243,5,4146.860000000001,2.0,1,1,3,3,133,Loyal Customers
CUST01531,283,2,1077.94,2.0,1,1,2,1,121,Dormant Customers
CUST01532,220,6,2788.44,1.0,1,1,4,3,143,Loyal Customers
CUST01533,228,1,697.43,0.0,1,1,1,1,111,Dormant Customers
CUST01534,10,4,2557.49,0.0,0,4,3,2,432,Potential Loyalists
CUST01535,59,9,3967.66,2.0,0,2,4,3,243,Loyal Customers
CUST01536,27,2,1335.29,1.0,0,3,2,1,321,Low Value Customers
CUST01537,184,1,355.81,0.0,1,1,1,1,111,Dormant Customers
CUST01538,12,2,811.26,0.0,0,4,2,1,421,Low Value Customers
CUST01539,219,1,643.65,1.0,1,1,1,1,111,Dormant Customers
CUST01540,256,3,2546.85,1.0,1,1,2,2,122,Dormant Customers
CUST01541,1,2,962.55,0.0,0,4,2,1,421,Low Value Customers
CUST01542,17,4,2775.17,0.0,0,4,3,3,433,Potential Loyalists
CUST01543,192,1,1270.64,0.0,1,1,1,1,111,Dormant Customers
CUST01544,33,11,6887.0,4.0,0,3,4,4,344,Loyal Customers
CUST01545,167,2,1091.81,0.0,1,2,2,1,221,Dormant Customers
CUST01546,10,6,2958.95,2.0,0,4,4,3,443,Loyal Customers
CUST01547,160,9,7802.05,3.0,1,2,4,4,244,Loyal Customers
CUST01548,40,7,3574.6,1.0,0,3,4,3,343,Loyal Customers
CUST01549,228,3,3126.75,1.0,1,1,2,3,123,Dormant Customers
CUST01550,170,4,1841.6,0.0,1,2,3,2,232,Dormant Customers
CUST01551,45,2,1853.7799999999997,0.0,0,3,2,2,322,Low Value Customers
CUST01552,169,5,2594.91,0.0,1,2,3,2,232,Loyal Customers
CUST01553,214,1,381.8,0.0,1,1,1,1,111,Dormant Customers
CUST01554,13,5,4601.29,1.0,0,4,3,4,434,Loyal Customers
CUST01555,16,4,2401.76,1.0,0,4,3,2,432,Potential Loyalists
CUST01556,38,5,3783.21,0.0,0,3,3,3,333,Loyal Customers
CUST01557,49,4,1918.1799999999998,0.0,0,3,3,2,332,Low Value Customers
CUST01558,271,3,2406.87,1.0,1,1,2,2,122,Dormant Customers
CUST01559,154,8,5817.8,3.0,1,2,4,4,244,Loyal Customers
CUST01560,22,5,3607.51,1.0,0,4,3,3,433,Loyal Customers
CUST01561,214,1,567.89,0.0,1,1,1,1,111,Dormant Customers
CUST01562,50,4,2620.94,1.0,0,3,3,2,332,Potential Loyalists
CUST01563,81,2,1279.74,1.0,1,2,2,1,221,Low Value Customers
CUST01564,297,2,1155.5900000000001,0.0,1,1,2,1,121,Dormant Customers
CUST01565,26,4,3451.03,0.0,0,3,3,3,333,Potential Loyalists
CUST01566,46,2,2075.66,0.0,0,3,2,2,322,Potential Loyalists
CUST01567,406,2,1423.0500000000002,0.0,1,1,2,2,122,Dormant Customers
CUST01568,239,2,1002.8800000000001,1.0,1,1,2,1,121,Dormant Customers
CUST01569,17,6,4032.73,0.0,0,4,4,3,443,Loyal Customers
CUST01570,205,2,551.3299999999999,0.0,1,1,2,1,121,Dormant Customers
CUST01571,314,5,4663.12,2.0,1,1,3,4,134,Loyal Customers
CUST01572,288,1,1048.29,1.0,1,1,1,1,111,Dormant Customers
CUST01573,14,8,6524.17,2.0,0,4,4,4,444,Loyal Customers
CUST01574,222,3,2673.15,0.0,1,1,2,3,123,Dormant Customers
CUST01575,226,3,4439.9800000000005,2.0,1,1,2,4,124,Dormant Customers
CUST01576,143,2,2235.15,1.0,1,2,2,2,222,Dormant Customers
CUST01577,168,1,343.71,1.0,1,2,1,1,211,Dormant Customers
CUST01578,10,2,2673.95,0.0,0,4,2,3,423,Potential Loyalists
CUST01579,106,8,6050.82,1.0,1,2,4,4,244,Loyal Customers
CUST01580,57,3,1994.2,0.0,0,2,2,2,222,Low Value Customers
CUST01581,6,14,10443.380000000001,5.0,0,4,4,4,444,Champions
CUST01582,3,8,4731.45,2.0,0,4,4,4,444,Loyal Customers
CUST01583,322,3,1979.92,0.0,1,1,2,2,122,Dormant Customers
CUST01584,33,6,10939.56,0.0,0,3,4,4,344,Loyal Customers
CUST01585,84,1,327.29,0.0,1,2,1,1,211,Low Value Customers
CUST01586,38,2,2246.2200000000003,1.0,0,3,2,2,322,Potential Loyalists
CUST01587,190,5,3345.9300000000003,2.0,1,1,3,3,133,Loyal Customers
CUST01588,206,4,3378.07,1.0,1,1,3,3,133,Dormant Customers
CUST01589,208,2,883.23,0.0,1,1,2,1,121,Dormant Customers
CUST01590,190,2,1250.94,0.0,1,1,2,1,121,Dormant Customers
CUST01591,197,3,2829.57,2.0,1,1,2,3,123,Dormant Customers
CUST01592,19,2,909.89,0.0,0,4,2,1,421,Low Value Customers
CUST01593,91,1,675.24,0.0,1,2,1,1,211,Low Value Customers
CUST01594,13,6,3131.56,1.0,0,4,4,3,443,Loyal Customers
CUST01595,33,4,1975.6599999999999,0.0,0,3,3,2,332,Low Value Customers
CUST01596,21,7,5339.889999999999,1.0,0,4,4,4,444,Loyal Customers
CUST01597,51,7,3606.2200000000003,2.0,0,3,4,3,343,Loyal Customers
CUST01598,17,4,1821.96,0.0,0,4,3,2,432,Low Value Customers
CUST01599,143,3,1748.0800000000002,0.0,1,2,2,2,222,Dormant Customers
CUST01600,61,1,657.78,0.0,1,2,1,1,211,Low Value Customers
CUST01601,51,7,6554.65,2.0,0,3,4,4,344,Loyal Customers
CUST01602,12,5,3517.8100000000004,1.0,0,4,3,3,433,Loyal Customers
CUST01603,227,4,2882.1099999999997,1.0,1,1,3,3,133,Dormant Customers
CUST01604,39,7,2918.56,2.0,0,3,4,3,343,Loyal Customers
CUST01605,54,2,1483.0,0.0,0,3,2,2,322,Low Value Customers
CUST01606,241,1,282.09,1.0,1,1,1,1,111,Dormant Customers
CUST01607,216,1,1515.3,0.0,1,1,1,2,112,Dormant Customers
CUST01608,5,4,2151.46,0.0,0,4,3,2,432,Potential Loyalists
CUST01609,130,3,1380.23,2.0,1,2,2,2,222,Dormant Customers
CUST01610,8,6,4365.28,2.0,0,4,4,4,444,Loyal Customers
CUST01611,33,7,3432.4,2.0,0,3,4,3,343,Loyal Customers
CUST01612,344,1,725.09,0.0,1,1,1,1,111,Dormant Customers
CUST01613,316,2,1983.37,0.0,1,1,2,2,122,Dormant Customers
CUST01614,17,12,7790.98,3.0,0,4,4,4,444,Loyal Customers
CUST01615,41,4,2580.1400000000003,1.0,0,3,3,2,332,Potential Loyalists
CUST01616,221,6,4472.110000000001,2.0,1,1,4,4,144,Loyal Customers
CUST01617,132,4,3694.23,2.0,1,2,3,3,233,Dormant Customers
CUST01618,145,6,4011.61,0.0,1,2,4,3,243,Loyal Customers
CUST01619,24,5,3063.82,0.0,0,3,3,3,333,Loyal Customers
CUST01620,38,7,4320.45,0.0,0,3,4,4,344,Loyal Customers
CUST01621,5,9,5149.33,1.0,0,4,4,4,444,Loyal Customers
CUST01622,48,8,4147.12,2.0,0,3,4,3,343,Loyal Customers
CUST01623,420,2,1834.9099999999999,0.0,1,1,2,2,122,Dormant Customers
CUST01624,53,6,3439.3,1.0,0,3,4,3,343,Loyal Customers
CUST01625,60,4,2731.9700000000003,1.0,0,2,3,3,233,Potential Loyalists
CUST01626,89,4,2267.6099999999997,0.0,1,2,3,2,232,Potential Loyalists
CUST01627,356,4,2804.23,0.0,1,1,3,3,133,Dormant Customers
CUST01628,241,3,1760.35,1.0,1,1,2,2,122,Dormant Customers
CUST01629,142,2,1120.0,1.0,1,2,2,1,221,Dormant Customers
CUST01630,5,10,8489.73,1.0,0,4,4,4,444,Loyal Customers
CUST01631,53,7,5285.04,1.0,0,3,4,4,344,Loyal Customers
CUST01632,67,1,1472.62,0.0,1,2,1,2,212,Low Value Customers
CUST01633,42,5,2081.99,1.0,0,3,3,2,332,Loyal Customers
CUST01634,101,1,668.05,0.0,1,2,1,1,211,Low Value Customers
CUST01635,49,6,4313.25,2.0,0,3,4,4,344,Loyal Customers
CUST01636,3,4,2885.52,0.0,0,4,3,3,433,Potential Loyalists
CUST01637,54,11,7075.92,3.0,0,3,4,4,344,Loyal Customers
CUST01638,1,8,5077.9,0.0,0,4,4,4,444,Loyal Customers
CUST01639,227,2,2292.2200000000003,0.0,1,1,2,2,122,Dormant Customers
CUST01640,166,1,464.57,0.0,1,2,1,1,211,Dormant Customers
CUST01641,14,6,4815.66,1.0,0,4,4,4,444,Loyal Customers
CUST01642,35,6,5216.96,0.0,0,3,4,4,344,Loyal Customers
CUST01643,243,5,3485.7299999999996,0.0,1,1,3,3,133,Loyal Customers
CUST01644,179,8,5024.66,3.0,1,2,4,4,244,Loyal Customers
CUST01645,10,6,3999.9,0.0,0,4,4,3,443,Loyal Customers
CUST01646,37,9,5389.26,0.0,0,3,4,4,344,Loyal Customers
CUST01647,32,7,6464.3099999999995,0.0,0,3,4,4,344,Loyal Customers
CUST01648,16,2,1174.65,0.0,0,4,2,1,421,Low Value Customers
CUST01649,304,1,376.88,0.0,1,1,1,1,111,Dormant Customers
CUST01650,24,2,2187.6,0.0,0,3,2,2,322,Potential Loyalists
CUST01651,148,3,2543.79,1.0,1,2,2,2,222,Dormant Customers
CUST01652,56,7,4915.62,2.0,0,3,4,4,344,Loyal Customers
CUST01653,148,3,2168.75,1.0,1,2,2,2,222,Dormant Customers
CUST01654,54,2,1618.19,0.0,0,3,2,2,322,Low Value Customers
CUST01655,74,8,7066.74,2.0,1,2,4,4,244,Loyal Customers
CUST01656,9,9,5263.7300000000005,1.0,0,4,4,4,444,Loyal Customers
CUST01657,389,1,149.0,0.0,1,1,1,1,111,Dormant Customers
CUST01658,6,9,8066.37,2.0,0,4,4,4,444,Loyal Customers
CUST01659,12,3,1750.44,0.0,0,4,2,2,422,Low Value Customers
CUST01660,46,9,8594.48,1.0,0,3,4,4,344,Loyal Customers
CUST01661,215,2,826.76,1.0,1,1,2,1,121,Dormant Customers
CUST01662,94,3,2215.29,0.0,1,2,2,2,222,Potential Loyalists
CUST01663,31,8,6761.96,2.0,0,3,4,4,344,Loyal Customers
CUST01664,136,3,2080.54,1.0,1,2,2,2,222,Dormant Customers
CUST01665,136,1,335.28,0.0,1,2,1,1,211,Dormant Customers
CUST01666,379,5,4392.38,1.0,1,1,3,4,134,Loyal Customers
CUST01667,197,2,1307.77,0.0,1,1,2,1,121,Dormant Customers
CUST01668,167,8,5325.84,0.0,1,2,4,4,244,Loyal Customers
CUST01669,204,2,1801.98,0.0,1,1,2,2,122,Dormant Customers
CUST01670,46,3,2794.54,1.0,0,3,2,3,323,Potential Loyalists
CUST01671,57,6,5213.54,2.0,0,2,4,4,244,Loyal Customers
CUST01672,90,5,2937.06,0.0,1,2,3,3,233,Loyal Customers
CUST01673,13,3,3125.58,0.0,0,4,2,3,423,Potential Loyalists
CUST01674,3,6,3081.0099999999998,1.0,0,4,4,3,443,Loyal Customers
CUST01675,193,2,1309.95,0.0,1,1,2,1,121,Dormant Customers
CUST01676,194,3,1460.8000000000002,1.0,1,1,2,2,122,Dormant Customers
CUST01677,24,9,4880.6,0.0,0,3,4,4,344,Loyal Customers
CUST01678,31,7,4519.16,0.0,0,3,4,4,344,Loyal Customers
CUST01679,90,4,2798.27,0.0,1,2,3,3,233,Potential Loyalists
CUST01680,33,2,3278.2,0.0,0,3,2,3,323,Potential Loyalists
CUST01681,55,5,3861.42,1.0,0,3,3,3,333,Loyal Customers
CUST01682,288,5,1999.79,1.0,1,1,3,2,132,Loyal Customers
CUST01683,32,6,7342.29,1.0,0,3,4,4,344,Loyal Customers
CUST01684,23,5,4623.66,0.0,0,4,3,4,434,Loyal Customers
CUST01685,339,6,3081.38,1.0,1,1,4,3,143,Loyal Customers
CUST01686,199,1,699.98,1.0,1,1,1,1,111,Dormant Customers
CUST01687,142,5,2765.61,0.0,1,2,3,3,233,Loyal Customers
CUST01688,191,4,4056.68,1.0,1,1,3,3,133,Dormant Customers
CUST01689,123,4,2918.12,1.0,1,2,3,3,233,Dormant Customers
CUST01690,131,4,3930.82,2.0,1,2,3,3,233,Dormant Customers
CUST01691,150,1,591.46,1.0,1,2,1,1,211,Dormant Customers
CUST01692,237,7,4276.32,3.0,1,1,4,4,144,Loyal Customers
CUST01693,22,2,994.37,0.0,0,4,2,1,421,Low Value Customers
CUST01694,99,1,759.46,0.0,1,2,1,1,211,Low Value Customers
CUST01695,39,5,2439.2,1.0,0,3,3,2,332,Loyal Customers
CUST01696,188,2,1047.8,0.0,1,1,2,1,121,Dormant Customers
CUST01697,31,4,3156.29,0.0,0,3,3,3,333,Potential Loyalists
CUST01698,48,10,9449.57,4.0,0,3,4,4,344,Loyal Customers
CUST01699,303,6,3095.45,0.0,1,1,4,3,143,Loyal Customers
CUST01700,67,3,2536.5,0.0,1,2,2,2,222,Potential Loyalists
CUST01701,75,1,388.29,0.0,1,2,1,1,211,Low Value Customers
CUST01702,270,3,2444.42,0.0,1,1,2,2,122,Dormant Customers
CUST01703,49,3,2492.7200000000003,0.0,0,3,2,2,322,Potential Loyalists
CUST01704,24,2,1371.96,0.0,0,3,2,2,322,Low Value Customers
CUST01705,29,4,2470.94,1.0,0,3,3,2,332,Potential Loyalists
CUST01706,33,8,5035.05,1.0,0,3,4,4,344,Loyal Customers
CUST01707,6,3,2140.2200000000003,1.0,0,4,2,2,422,Potential Loyalists
CUST01708,12,4,2083.07,0.0,0,4,3,2,432,Potential Loyalists
CUST01709,218,3,1524.54,0.0,1,1,2,2,122,Dormant Customers
CUST01710,29,4,2030.26,1.0,0,3,3,2,332,Potential Loyalists
CUST01711,22,6,3154.94,0.0,0,4,4,3,443,Loyal Customers
CUST01712,20,2,1445.64,1.0,0,4,2,2,422,Low Value Customers
CUST01713,102,7,5539.05,3.0,1,2,4,4,244,Loyal Customers
CUST01714,193,8,7387.29,1.0,1,1,4,4,144,Loyal Customers
CUST01715,182,4,2342.73,2.0,1,1,3,2,132,Dormant Customers
CUST01716,49,4,3155.1400000000003,1.0,0,3,3,3,333,Potential Loyalists
CUST01717,5,6,6178.63,0.0,0,4,4,4,444,Loyal Customers
CUST01718,59,13,7038.5,3.0,0,2,4,4,244,Loyal Customers
CUST01719,209,4,2725.06,1.0,1,1,3,3,133,Dormant Customers
CUST01720,50,4,1688.8,1.0,0,3,3,2,332,Low Value Customers
CUST01721,99,1,617.29,0.0,1,2,1,1,211,Low Value Customers
CUST01722,120,1,359.06,0.0,1,2,1,1,211,Low Value Customers
CUST01723,56,7,8375.310000000001,2.0,0,3,4,4,344,Loyal Customers
CUST01724,100,2,1680.71,0.0,1,2,2,2,222,Low Value Customers
CUST01725,105,1,632.03,1.0,1,2,1,1,211,Low Value Customers
CUST01726,9,2,2310.06,0.0,0,4,2,2,422,Potential Loyalists
CUST01727,3,6,2844.76,0.0,0,4,4,3,443,Loyal Customers
CUST01728,18,3,1677.62,0.0,0,4,2,2,422,Low Value Customers
CUST01729,44,3,2641.76,2.0,0,3,2,3,323,Potential Loyalists
CUST01730,181,7,5329.4400000000005,4.0,1,1,4,4,144,Loyal Customers
CUST01731,163,4,2888.49,0.0,1,2,3,3,233,Dormant Customers
CUST01732,18,9,9678.22,2.0,0,4,4,4,444,Loyal Customers
CUST01733,153,4,2532.24,3.0,1,2,3,2,232,Dormant Customers
CUST01734,221,5,5871.23,2.0,1,1,3,4,134,Loyal Customers
CUST01735,122,2,1287.08,1.0,1,2,2,1,221,Dormant Customers
CUST01736,25,7,5234.81,2.0,0,3,4,4,344,Loyal Customers
CUST01737,1,2,1159.58,0.0,0,4,2,1,421,Low Value Customers
CUST01738,36,6,4789.29,0.0,0,3,4,4,344,Loyal Customers
CUST01739,51,3,1071.46,0.0,0,3,2,1,321,Low Value Customers
CUST01740,60,2,1138.43,0.0,0,2,2,1,221,Low Value Customers
CUST01741,39,8,7503.84,1.0,0,3,4,4,344,Loyal Customers
CUST01742,191,6,3970.62,1.0,1,1,4,3,143,Loyal Customers
CUST01743,58,4,1735.96,1.0,0,2,3,2,232,Low Value Customers
CUST01744,5,2,2040.38,0.0,0,4,2,2,422,Potential Loyalists
CUST01745,265,2,806.46,0.0,1,1,2,1,121,Dormant Customers
CUST01746,300,4,2960.62,1.0,1,1,3,3,133,Dormant Customers
CUST01747,6,2,2103.41,0.0,0,4,2,2,422,Potential Loyalists
CUST01748,97,1,150.03,0.0,1,2,1,1,211,Low Value Customers
CUST01749,251,2,1709.8200000000002,1.0,1,1,2,2,122,Dormant Customers
CUST01750,198,1,556.93,0.0,1,1,1,1,111,Dormant Customers
CUST01751,28,2,977.3,0.0,0,3,2,1,321,Low Value Customers
CUST01752,232,1,516.34,0.0,1,1,1,1,111,Dormant Customers
CUST01753,54,3,2669.68,0.0,0,3,2,3,323,Potential Loyalists
CUST01754,34,3,1185.93,0.0,0,3,2,1,321,Low Value Customers
CUST01755,213,6,3652.4,2.0,1,1,4,3,143,Loyal Customers
CUST01756,49,8,7136.14,0.0,0,3,4,4,344,Loyal Customers
CUST01757,228,2,1856.03,0.0,1,1,2,2,122,Dormant Customers
CUST01758,139,1,411.88,0.0,1,2,1,1,211,Dormant Customers
CUST01759,150,2,1973.57,0.0,1,2,2,2,222,Dormant Customers
CUST01760,16,9,7551.53,3.0,0,4,4,4,444,Loyal Customers
CUST01761,15,14,9392.04,3.0,0,4,4,4,444,Loyal Customers
CUST01762,31,9,6813.1,2.0,0,3,4,4,344,Loyal Customers
CUST01763,69,1,705.53,1.0,1,2,1,1,211,Low Value Customers
CUST01764,106,3,1471.8400000000001,1.0,1,2,2,2,222,Low Value Customers
CUST01765,326,2,1739.8,0.0,1,1,2,2,122,Dormant Customers
CUST01766,224,1,561.64,0.0,1,1,1,1,111,Dormant Customers
CUST01767,206,3,1605.14,3.0,1,1,2,2,122,Dormant Customers
CUST01768,7,8,6118.25,1.0,0,4,4,4,444,Loyal Customers
CUST01769,22,6,6843.43,2.0,0,4,4,4,444,Loyal Customers
CUST01770,119,3,1327.79,2.0,1,2,2,1,221,Low Value Customers
CUST01771,21,5,3660.56,0.0,0,4,3,3,433,Loyal Customers
CUST01772,315,2,1751.38,0.0,1,1,2,2,122,Dormant Customers
CUST01773,257,5,4845.14,1.0,1,1,3,4,134,Loyal Customers
CUST01774,213,6,3826.09,3.0,1,1,4,3,143,Loyal Customers
CUST01775,43,3,2670.2,1.0,0,3,2,3,323,Potential Loyalists
CUST01776,140,2,2686.35,0.0,1,2,2,3,223,Dormant Customers
CUST01777,228,5,3035.66,1.0,1,1,3,3,133,Loyal Customers
CUST01778,148,1,512.32,0.0,1,2,1,1,211,Dormant Customers
CUST01779,228,4,3408.21,2.0,1,1,3,3,133,Dormant Customers
CUST01780,20,4,3247.38,3.0,0,4,3,3,433,High Risk Unhappy
CUST01781,302,1,1360.78,1.0,1,1,1,1,111,Dormant Customers
CUST01782,198,7,4334.56,0.0,1,1,4,4,144,Loyal Customers
CUST01783,55,6,4242.639999999999,0.0,0,3,4,3,343,Loyal Customers
CUST01784,41,4,2861.2200000000003,1.0,0,3,3,3,333,Potential Loyalists
CUST01785,5,2,1574.6,0.0,0,4,2,2,422,Low Value Customers
CUST01786,59,7,4294.38,3.0,0,2,4,4,244,Loyal Customers
CUST01787,31,3,3655.99,0.0,0,3,2,3,323,Potential Loyalists
CUST01788,9,7,4885.62,2.0,0,4,4,4,444,Loyal Customers
CUST01789,113,1,341.52,0.0,1,2,1,1,211,Low Value Customers
CUST01790,101,3,1750.7,0.0,1,2,2,2,222,Low Value Customers
CUST01791,143,2,516.61,0.0,1,2,2,1,221,Dormant Customers
CUST01792,59,2,1461.82,0.0,0,2,2,2,222,Low Value Customers
CUST01793,109,4,5185.16,1.0,1,2,3,4,234,Potential Loyalists
CUST01794,36,3,2241.93,0.0,0,3,2,2,322,Potential Loyalists
CUST01795,150,1,1266.99,1.0,1,2,1,1,211,Dormant Customers
CUST01796,94,1,500.81,0.0,1,2,1,1,211,Low Value Customers
CUST01797,178,1,1593.85,1.0,1,2,1,2,212,Dormant Customers
CUST01798,164,4,3577.66,1.0,1,2,3,3,233,Dormant Customers
CUST01799,135,1,659.32,1.0,1,2,1,1,211,Dormant Customers
CUST01800,183,1,507.22,0.0,1,1,1,1,111,Dormant Customers
CUST01801,85,1,371.61,1.0,1,2,1,1,211,Low Value Customers
CUST01802,200,3,1461.8,1.0,1,1,2,2,122,Dormant Customers
CUST01803,13,4,2673.93,2.0,0,4,3,3,433,Potential Loyalists
CUST01804,238,3,1552.45,0.0,1,1,2,2,122,Dormant Customers
CUST01805,98,1,433.16,0.0,1,2,1,1,211,Low Value Customers
CUST01806,26,3,1433.8600000000001,0.0,0,3,2,2,322,Low Value Customers
CUST01807,29,4,3703.79,1.0,0,3,3,3,333,Potential Loyalists
CUST01808,3,8,6870.57,1.0,0,4,4,4,444,Loyal Customers
CUST01809,7,8,7857.91,1.0,0,4,4,4,444,Loyal Customers
CUST01810,41,4,1668.1399999999999,0.0,0,3,3,2,332,Low Value Customers
CUST01811,17,6,4863.08,3.0,0,4,4,4,444,Loyal Customers
CUST01812,32,6,3399.87,0.0,0,3,4,3,343,Loyal Customers
CUST01813,56,6,4038.11,1.0,0,3,4,3,343,Loyal Customers
CUST01814,2,3,1606.9,1.0,0,4,2,2,422,Low Value Customers
CUST01815,9,2,2514.74,0.0,0,4,2,2,422,Potential Loyalists
CUST01816,250,1,507.79,0.0,1,1,1,1,111,Dormant Customers
CUST01817,208,7,5667.97,1.0,1,1,4,4,144,Loyal Customers
CUST01818,229,5,3080.04,1.0,1,1,3,3,133,Loyal Customers
CUST01819,143,2,1750.5700000000002,2.0,1,2,2,2,222,Dormant Customers
CUST01820,18,13,9193.23,4.0,0,4,4,4,444,Loyal Customers
CUST01821,102,5,3708.96,0.0,1,2,3,3,233,Loyal Customers
CUST01822,52,5,4482.68,1.0,0,3,3,4,334,Loyal Customers
CUST01823,7,5,4992.96,0.0,0,4,3,4,434,Loyal Customers
CUST01824,262,5,5499.38,2.0,1,1,3,4,134,Loyal Customers
CUST01825,5,2,1127.7199999999998,1.0,0,4,2,1,421,Low Value Customers
CUST01826,118,5,3208.37,0.0,1,2,3,3,233,Loyal Customers
CUST01827,21,4,1887.82,0.0,0,4,3,2,432,Low Value Customers
CUST01828,183,3,1876.83,0.0,1,1,2,2,122,Dormant Customers
CUST01829,162,7,4605.35,1.0,1,2,4,4,244,Loyal Customers
CUST01830,88,4,2433.02,1.0,1,2,3,2,232,Potential Loyalists
CUST01831,6,3,2174.13,1.0,0,4,2,2,422,Potential Loyalists
CUST01832,156,5,5038.610000000001,1.0,1,2,3,4,234,Loyal Customers
CUST01833,12,8,5277.49,0.0,0,4,4,4,444,Loyal Customers
CUST01834,6,3,2057.24,0.0,0,4,2,2,422,Potential Loyalists
CUST01835,193,1,710.25,0.0,1,1,1,1,111,Dormant Customers
CUST01836,186,6,3567.04,1.0,1,1,4,3,143,Loyal Customers
CUST01837,137,1,441.28,0.0,1,2,1,1,211,Dormant Customers
CUST01838,125,2,775.96,0.0,1,2,2,1,221,Dormant Customers
CUST01839,7,5,2904.01,0.0,0,4,3,3,433,Loyal Customers
CUST01840,9,4,2778.5,0.0,0,4,3,3,433,Potential Loyalists
CUST01841,10,7,5325.389999999999,1.0,0,4,4,4,444,Loyal Customers
CUST01842,222,1,1332.91,0.0,1,1,1,1,111,Dormant Customers
CUST01843,41,3,3230.01,0.0,0,3,2,3,323,Potential Loyalists
CUST01844,21,8,5250.11,1.0,0,4,4,4,444,Loyal Customers
CUST01845,225,1,545.67,0.0,1,1,1,1,111,Dormant Customers
CUST01846,137,7,4758.75,4.0,1,2,4,4,244,Loyal Customers
CUST01847,50,2,1729.73,0.0,0,3,2,2,322,Low Value Customers
CUST01848,51,6,5463.58,1.0,0,3,4,4,344,Loyal Customers
CUST01849,37,2,755.23,0.0,0,3,2,1,321,Low Value Customers
CUST01850,49,4,2045.6,0.0,0,3,3,2,332,Potential Loyalists
CUST01851,416,1,289.22,0.0,1,1,1,1,111,Dormant Customers
CUST01852,109,1,572.93,1.0,1,2,1,1,211,Low Value Customers
CUST01853,214,6,3611.41,3.0,1,1,4,3,143,Loyal Customers
CUST01854,211,2,1301.87,0.0,1,1,2,1,121,Dormant Customers
CUST01855,36,5,4629.85,3.0,0,3,3,4,334,Loyal Customers
CUST01856,272,3,1379.79,3.0,1,1,2,2,122,Dormant Customers
CUST01857,135,9,5573.32,5.0,1,2,4,4,244,Loyal Customers
